acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.197,https://api.spotify.com/v1/audio-analysis/3UdZ07wbVCN7aZxGBXjMia,0.667,302487,0.558,3UdZ07wbVCN7aZxGBXjMia,3.14e-06,9,0.176,-5.743,0,0.0364,140.016,4,https://api.spotify.com/v1/tracks/3UdZ07wbVCN7aZxGBXjMia,audio_features,spotify:track:3UdZ07wbVCN7aZxGBXjMia,0.402
0.208,https://api.spotify.com/v1/audio-analysis/2ARqIya5NAuvFVHSN3bL0m,0.748,184732,0.652,2ARqIya5NAuvFVHSN3bL0m,0.0,7,0.128,-3.02,1,0.058,106.914,4,https://api.spotify.com/v1/tracks/2ARqIya5NAuvFVHSN3bL0m,audio_features,spotify:track:2ARqIya5NAuvFVHSN3bL0m,0.431
0.00211,https://api.spotify.com/v1/audio-analysis/2idTnDVMIFBqdoHodX8WQc,0.637,225687,0.851,2idTnDVMIFBqdoHodX8WQc,0.0012,11,0.161,-3.501,1,0.0433,132.929,4,https://api.spotify.com/v1/tracks/2idTnDVMIFBqdoHodX8WQc,audio_features,spotify:track:2idTnDVMIFBqdoHodX8WQc,0.39
0.0926,https://api.spotify.com/v1/audio-analysis/6mUwMth1MQT8NVSMI7lKjx,0.895,193513,0.526,6mUwMth1MQT8NVSMI7lKjx,0.00539,10,0.586,-7.969,0,0.183,87.993,4,https://api.spotify.com/v1/tracks/6mUwMth1MQT8NVSMI7lKjx,audio_features,spotify:track:6mUwMth1MQT8NVSMI7lKjx,0.202
0.497,https://api.spotify.com/v1/audio-analysis/5qYp1Wf3gh0lGWdIS5lIrX,0.49,215670,0.625,5qYp1Wf3gh0lGWdIS5lIrX,0.0,10,0.118,-7.248,1,0.185,78.762,5,https://api.spotify.com/v1/tracks/5qYp1Wf3gh0lGWdIS5lIrX,audio_features,spotify:track:5qYp1Wf3gh0lGWdIS5lIrX,0.748
0.192,https://api.spotify.com/v1/audio-analysis/4lxy9f7o28AEttUFHXwe9P,0.747,241224,0.553,4lxy9f7o28AEttUFHXwe9P,0.0,8,0.0987,-7.121,1,0.372,120.853,4,https://api.spotify.com/v1/tracks/4lxy9f7o28AEttUFHXwe9P,audio_features,spotify:track:4lxy9f7o28AEttUFHXwe9P,0.443
0.063,https://api.spotify.com/v1/audio-analysis/5WHuMGV9ziKEJHxEr0dMPo,0.419,183070,0.738,5WHuMGV9ziKEJHxEr0dMPo,0.0,0,0.467,-5.873,1,0.119,120.488,4,https://api.spotify.com/v1/tracks/5WHuMGV9ziKEJHxEr0dMPo,audio_features,spotify:track:5WHuMGV9ziKEJHxEr0dMPo,0.297
0.15,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,0.703,193613,0.868,1NDxZ7cFAo481dtYWdrUnR,0.132,7,0.104,-4.661,0,0.0291,121.03,4,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,audio_features,spotify:track:1NDxZ7cFAo481dtYWdrUnR,0.733
0.212,https://api.spotify.com/v1/audio-analysis/4XGqzhzg4PDmdPEMWmi7r8,0.726,200469,0.723,4XGqzhzg4PDmdPEMWmi7r8,0.0,7,0.113,-3.827,1,0.105,108.028,4,https://api.spotify.com/v1/tracks/4XGqzhzg4PDmdPEMWmi7r8,audio_features,spotify:track:4XGqzhzg4PDmdPEMWmi7r8,0.211
0.00177,https://api.spotify.com/v1/audio-analysis/4t8bZ8dxZtatpjOpBrAnUW,0.432,276867,0.672,4t8bZ8dxZtatpjOpBrAnUW,0.12,9,0.165,-6.092,1,0.326,89.603,4,https://api.spotify.com/v1/tracks/4t8bZ8dxZtatpjOpBrAnUW,audio_features,spotify:track:4t8bZ8dxZtatpjOpBrAnUW,0.0467
0.632,https://api.spotify.com/v1/audio-analysis/3NpsflsHTAoand4Jl3ruP7,0.874,172467,0.377,3NpsflsHTAoand4Jl3ruP7,0.00082,0,0.0691,-6.36,1,0.0784,84.986,4,https://api.spotify.com/v1/tracks/3NpsflsHTAoand4Jl3ruP7,audio_features,spotify:track:3NpsflsHTAoand4Jl3ruP7,0.539
0.0666,https://api.spotify.com/v1/audio-analysis/149Rcv6foJRa7COnnmUkNs,0.725,187640,0.788,149Rcv6foJRa7COnnmUkNs,0.0389,0,0.107,-5.514,1,0.0619,100.01,4,https://api.spotify.com/v1/tracks/149Rcv6foJRa7COnnmUkNs,audio_features,spotify:track:149Rcv6foJRa7COnnmUkNs,0.351
0.354,https://api.spotify.com/v1/audio-analysis/5LZQ5s0kRZS9nBSd1xLK7U,0.794,179658,0.476,5LZQ5s0kRZS9nBSd1xLK7U,0.00307,2,0.332,-4.337,0,0.0558,129.827,4,https://api.spotify.com/v1/tracks/5LZQ5s0kRZS9nBSd1xLK7U,audio_features,spotify:track:5LZQ5s0kRZS9nBSd1xLK7U,0.471
0.0637,https://api.spotify.com/v1/audio-analysis/79YOrrMNEKdPqeY9n3y36Q,0.567,230588,0.863,79YOrrMNEKdPqeY9n3y36Q,3.35e-05,3,0.0887,-2.946,1,0.0497,102.014,4,https://api.spotify.com/v1/tracks/79YOrrMNEKdPqeY9n3y36Q,audio_features,spotify:track:79YOrrMNEKdPqeY9n3y36Q,0.273
0.351,https://api.spotify.com/v1/audio-analysis/2IQB5iBapo0Y37Yc0PtIZc,0.651,141875,0.76,2IQB5iBapo0Y37Yc0PtIZc,0.0,7,0.151,-3.377,1,0.054,96.204,4,https://api.spotify.com/v1/tracks/2IQB5iBapo0Y37Yc0PtIZc,audio_features,spotify:track:2IQB5iBapo0Y37Yc0PtIZc,0.673
0.055,https://api.spotify.com/v1/audio-analysis/4Q7uJoiHAwtJPE1iPmzaRE,0.681,180969,0.581,4Q7uJoiHAwtJPE1iPmzaRE,0.0,7,0.0993,-7.091,1,0.041,123.891,4,https://api.spotify.com/v1/tracks/4Q7uJoiHAwtJPE1iPmzaRE,audio_features,spotify:track:4Q7uJoiHAwtJPE1iPmzaRE,0.393
0.0297,https://api.spotify.com/v1/audio-analysis/5WEfP0V1NKhsbWxX1Zab1c,0.682,187078,0.72,5WEfP0V1NKhsbWxX1Zab1c,0.0,9,0.118,-6.514,0,0.0359,129.99,4,https://api.spotify.com/v1/tracks/5WEfP0V1NKhsbWxX1Zab1c,audio_features,spotify:track:5WEfP0V1NKhsbWxX1Zab1c,0.448
0.219,https://api.spotify.com/v1/audio-analysis/4Xx4oojaE3MlJKpgtilgp1,0.633,210000,0.548,4Xx4oojaE3MlJKpgtilgp1,3.88e-05,8,0.0689,-8.018,1,0.0523,173.994,4,https://api.spotify.com/v1/tracks/4Xx4oojaE3MlJKpgtilgp1,audio_features,spotify:track:4Xx4oojaE3MlJKpgtilgp1,0.541
0.00108,https://api.spotify.com/v1/audio-analysis/62N2JSA0jHmSH7Va9t7hIf,0.735,258933,0.686,62N2JSA0jHmSH7Va9t7hIf,0.871,4,0.0933,-7.562,0,0.0366,121.011,4,https://api.spotify.com/v1/tracks/62N2JSA0jHmSH7Va9t7hIf,audio_features,spotify:track:62N2JSA0jHmSH7Va9t7hIf,0.0656
0.0307,https://api.spotify.com/v1/audio-analysis/58iIf2x7PcjRDNNq5fDcPc,0.438,218080,0.766,58iIf2x7PcjRDNNq5fDcPc,0.113,7,0.0924,-4.433,0,0.0498,122.014,4,https://api.spotify.com/v1/tracks/58iIf2x7PcjRDNNq5fDcPc,audio_features,spotify:track:58iIf2x7PcjRDNNq5fDcPc,0.712
0.453,https://api.spotify.com/v1/audio-analysis/5WI2ltQIdwgzf1SNE76JyR,0.444,234910,0.557,5WI2ltQIdwgzf1SNE76JyR,0.0,0,0.152,-5.476,1,0.0602,115.058,4,https://api.spotify.com/v1/tracks/5WI2ltQIdwgzf1SNE76JyR,audio_features,spotify:track:5WI2ltQIdwgzf1SNE76JyR,0.296
0.00465,https://api.spotify.com/v1/audio-analysis/630NcCRy9UpGgVKEPBQSIH,0.685,184453,0.76,630NcCRy9UpGgVKEPBQSIH,1.61e-05,0,0.219,-4.882,0,0.0313,128.035,4,https://api.spotify.com/v1/tracks/630NcCRy9UpGgVKEPBQSIH,audio_features,spotify:track:630NcCRy9UpGgVKEPBQSIH,0.323
0.0801,https://api.spotify.com/v1/audio-analysis/28BEwylPqT4eAmVYbhC3iL,0.686,179995,0.622,28BEwylPqT4eAmVYbhC3iL,0.0,8,0.133,-5.644,1,0.162,84.998,4,https://api.spotify.com/v1/tracks/28BEwylPqT4eAmVYbhC3iL,audio_features,spotify:track:28BEwylPqT4eAmVYbhC3iL,0.546
0.146,https://api.spotify.com/v1/audio-analysis/4OK9L5YHE3pVQWJjNqK56k,0.783,236040,0.554,4OK9L5YHE3pVQWJjNqK56k,0.0,10,0.0783,-4.5,1,0.0444,120.048,4,https://api.spotify.com/v1/tracks/4OK9L5YHE3pVQWJjNqK56k,audio_features,spotify:track:4OK9L5YHE3pVQWJjNqK56k,0.37
0.0137,https://api.spotify.com/v1/audio-analysis/3z9vFcaMAFQy17E8o2A9wR,0.621,190137,0.709,3z9vFcaMAFQy17E8o2A9wR,0.0,6,0.142,-5.31,1,0.0362,93.004,4,https://api.spotify.com/v1/tracks/3z9vFcaMAFQy17E8o2A9wR,audio_features,spotify:track:3z9vFcaMAFQy17E8o2A9wR,0.676
0.0398,https://api.spotify.com/v1/audio-analysis/2XMTqoHHSH0lvuXrvIEdco,0.683,237707,0.708,2XMTqoHHSH0lvuXrvIEdco,0.155,5,0.686,-6.244,0,0.0305,92.991,4,https://api.spotify.com/v1/tracks/2XMTqoHHSH0lvuXrvIEdco,audio_features,spotify:track:2XMTqoHHSH0lvuXrvIEdco,0.355
0.0668,https://api.spotify.com/v1/audio-analysis/5aOpzm8W8zysk4asB9hxJw,0.598,262521,0.532,5aOpzm8W8zysk4asB9hxJw,3.22e-06,3,0.0617,-6.833,0,0.0295,74.963,4,https://api.spotify.com/v1/tracks/5aOpzm8W8zysk4asB9hxJw,audio_features,spotify:track:5aOpzm8W8zysk4asB9hxJw,0.261
0.192,https://api.spotify.com/v1/audio-analysis/7boPPE857KEqCIHNwFkDop,0.365,203400,0.692,7boPPE857KEqCIHNwFkDop,1.51e-06,3,0.0862,-4.586,0,0.0671,89.998,4,https://api.spotify.com/v1/tracks/7boPPE857KEqCIHNwFkDop,audio_features,spotify:track:7boPPE857KEqCIHNwFkDop,0.372
0.18,https://api.spotify.com/v1/audio-analysis/0EDlULDWMq7mUhj28tvkol,0.907,236787,0.552,0EDlULDWMq7mUhj28tvkol,0.0,11,0.131,-7.666,0,0.122,112.025,4,https://api.spotify.com/v1/tracks/0EDlULDWMq7mUhj28tvkol,audio_features,spotify:track:0EDlULDWMq7mUhj28tvkol,0.475
0.0984,https://api.spotify.com/v1/audio-analysis/514rhnksEwHUh6LxXsQ4Y9,0.6,210240,0.683,514rhnksEwHUh6LxXsQ4Y9,1.26e-06,6,0.11,-6.271,1,0.0493,102.036,4,https://api.spotify.com/v1/tracks/514rhnksEwHUh6LxXsQ4Y9,audio_features,spotify:track:514rhnksEwHUh6LxXsQ4Y9,0.494
0.00736,https://api.spotify.com/v1/audio-analysis/46x4SztssOJ1KzRjPqVUPk,0.714,173797,0.809,46x4SztssOJ1KzRjPqVUPk,0.0,7,0.342,-4.34,0,0.0801,128.045,4,https://api.spotify.com/v1/tracks/46x4SztssOJ1KzRjPqVUPk,audio_features,spotify:track:46x4SztssOJ1KzRjPqVUPk,0.32
0.0218,https://api.spotify.com/v1/audio-analysis/32OBFOWMnexg9lxES26hV1,0.744,218724,0.829,32OBFOWMnexg9lxES26hV1,1.29e-06,0,0.35,-4.846,1,0.13,126.111,4,https://api.spotify.com/v1/tracks/32OBFOWMnexg9lxES26hV1,audio_features,spotify:track:32OBFOWMnexg9lxES26hV1,0.634
0.0319,https://api.spotify.com/v1/audio-analysis/3TxKtkCNR1yQARsvHxvNnP,0.556,243536,0.671,3TxKtkCNR1yQARsvHxvNnP,0.000377,11,0.111,-6.366,0,0.0647,105.057,4,https://api.spotify.com/v1/tracks/3TxKtkCNR1yQARsvHxvNnP,audio_features,spotify:track:3TxKtkCNR1yQARsvHxvNnP,0.252
0.0067,https://api.spotify.com/v1/audio-analysis/3gDEo3OPNyAs1jMwSebE24,0.607,217679,0.717,3gDEo3OPNyAs1jMwSebE24,0.00132,5,0.256,-5.771,1,0.0634,125.956,4,https://api.spotify.com/v1/tracks/3gDEo3OPNyAs1jMwSebE24,audio_features,spotify:track:3gDEo3OPNyAs1jMwSebE24,0.376
0.0648,https://api.spotify.com/v1/audio-analysis/6PPd75Ai9WNPuUfOfAoZjF,0.654,201906,0.933,6PPd75Ai9WNPuUfOfAoZjF,1.03e-06,11,0.152,-4.312,0,0.0515,122.048,4,https://api.spotify.com/v1/tracks/6PPd75Ai9WNPuUfOfAoZjF,audio_features,spotify:track:6PPd75Ai9WNPuUfOfAoZjF,0.397
0.141,https://api.spotify.com/v1/audio-analysis/3o8bovLXjsxsFBTXajm1VA,0.704,241893,0.664,3o8bovLXjsxsFBTXajm1VA,0.0,9,0.107,-3.209,0,0.0468,99.963,4,https://api.spotify.com/v1/tracks/3o8bovLXjsxsFBTXajm1VA,audio_features,spotify:track:3o8bovLXjsxsFBTXajm1VA,0.533
0.0615,https://api.spotify.com/v1/audio-analysis/01k24g94i1JvkFLQmVEdCd,0.647,189000,0.853,01k24g94i1JvkFLQmVEdCd,0.0,8,0.062,-4.516,1,0.0904,103.846,4,https://api.spotify.com/v1/tracks/01k24g94i1JvkFLQmVEdCd,audio_features,spotify:track:01k24g94i1JvkFLQmVEdCd,0.618
0.323,https://api.spotify.com/v1/audio-analysis/3u1S1OmAUhx5DRlLrXqyp3,0.69,194408,0.784,3u1S1OmAUhx5DRlLrXqyp3,0.0,1,0.203,-4.653,1,0.032,106.066,4,https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3,audio_features,spotify:track:3u1S1OmAUhx5DRlLrXqyp3,0.669
0.148,https://api.spotify.com/v1/audio-analysis/7v5qpSARWkbs57TH1N8Zg8,0.864,211155,0.599,7v5qpSARWkbs57TH1N8Zg8,0.00142,4,0.0885,-7.044,1,0.0844,103.979,4,https://api.spotify.com/v1/tracks/7v5qpSARWkbs57TH1N8Zg8,audio_features,spotify:track:7v5qpSARWkbs57TH1N8Zg8,0.876
0.775,https://api.spotify.com/v1/audio-analysis/26OhjtaTamFocE08t83ml6,0.766,161985,0.548,26OhjtaTamFocE08t83ml6,5.57e-06,10,0.1,-4.29,1,0.235,82.944,4,https://api.spotify.com/v1/tracks/26OhjtaTamFocE08t83ml6,audio_features,spotify:track:26OhjtaTamFocE08t83ml6,0.424
0.0403,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr,0.836,217947,0.544,76cy1WJvNGJTj78UqeA5zr,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,audio_features,spotify:track:76cy1WJvNGJTj78UqeA5zr,0.51
0.189,https://api.spotify.com/v1/audio-analysis/6wlOciyEdLDqZXlloy2Fmp,0.828,214693,0.607,6wlOciyEdLDqZXlloy2Fmp,0.0,5,0.347,-6.869,1,0.0369,115.025,4,https://api.spotify.com/v1/tracks/6wlOciyEdLDqZXlloy2Fmp,audio_features,spotify:track:6wlOciyEdLDqZXlloy2Fmp,0.716
0.0162,https://api.spotify.com/v1/audio-analysis/6lD9nDl7jBUSIPDMAMZjuD,0.717,205250,0.872,6lD9nDl7jBUSIPDMAMZjuD,1.99e-06,11,0.205,-3.279,1,0.0357,120.026,4,https://api.spotify.com/v1/tracks/6lD9nDl7jBUSIPDMAMZjuD,audio_features,spotify:track:6lD9nDl7jBUSIPDMAMZjuD,0.61
0.0934,https://api.spotify.com/v1/audio-analysis/6wR0RLhc2y75cZjEeQIHj5,0.786,190099,0.704,6wR0RLhc2y75cZjEeQIHj5,2.46e-05,6,0.0948,-6.46,0,0.0523,101.021,4,https://api.spotify.com/v1/tracks/6wR0RLhc2y75cZjEeQIHj5,audio_features,spotify:track:6wR0RLhc2y75cZjEeQIHj5,0.68
0.495,https://api.spotify.com/v1/audio-analysis/1YMBg7rOjxzbya0fPOYfNX,0.784,198286,0.757,1YMBg7rOjxzbya0fPOYfNX,1.18e-06,8,0.142,-3.912,1,0.0384,104.996,4,https://api.spotify.com/v1/tracks/1YMBg7rOjxzbya0fPOYfNX,audio_features,spotify:track:1YMBg7rOjxzbya0fPOYfNX,0.587
0.0841,https://api.spotify.com/v1/audio-analysis/37SaYFkbleio2mb4VUvvXI,0.692,178617,0.906,37SaYFkbleio2mb4VUvvXI,0.000103,0,0.0951,-3.971,1,0.0317,121.972,4,https://api.spotify.com/v1/tracks/37SaYFkbleio2mb4VUvvXI,audio_features,spotify:track:37SaYFkbleio2mb4VUvvXI,0.666
0.0375,https://api.spotify.com/v1/audio-analysis/2cXby6bRE7SyQ9nQVRYKBT,0.765,226987,0.777,2cXby6bRE7SyQ9nQVRYKBT,0.000139,0,0.0857,-6.445,1,0.0816,125.97,4,https://api.spotify.com/v1/tracks/2cXby6bRE7SyQ9nQVRYKBT,audio_features,spotify:track:2cXby6bRE7SyQ9nQVRYKBT,0.225
0.176,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,0.694,184560,0.77,0E9ZjEAyAwOXZ7wJC0PD33,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,audio_features,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,0.163
0.186,https://api.spotify.com/v1/audio-analysis/0A9y4c4dkI68IEnsRGtWil,0.823,192109,0.581,0A9y4c4dkI68IEnsRGtWil,8.44e-06,6,0.145,-7.111,0,0.259,106.047,4,https://api.spotify.com/v1/tracks/0A9y4c4dkI68IEnsRGtWil,audio_features,spotify:track:0A9y4c4dkI68IEnsRGtWil,0.675
0.568,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,0.851,235545,0.541,6FRLCMO5TUHTexlWo8ym1W,0.0,0,0.13,-6.825,1,0.0505,124.959,4,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,audio_features,spotify:track:6FRLCMO5TUHTexlWo8ym1W,0.448
0.3,https://api.spotify.com/v1/audio-analysis/0WVAQaxrT0wsGEG4BCVSn2,0.688,193321,0.688,0WVAQaxrT0wsGEG4BCVSn2,0.0,3,0.0982,-5.84,1,0.0357,114.011,4,https://api.spotify.com/v1/tracks/0WVAQaxrT0wsGEG4BCVSn2,audio_features,spotify:track:0WVAQaxrT0wsGEG4BCVSn2,0.451
0.424,https://api.spotify.com/v1/audio-analysis/3a4UuAErF1VMAkwqzkc1tj,0.698,186610,0.653,3a4UuAErF1VMAkwqzkc1tj,0.0,9,0.321,-6.365,1,0.0521,100.976,4,https://api.spotify.com/v1/tracks/3a4UuAErF1VMAkwqzkc1tj,audio_features,spotify:track:3a4UuAErF1VMAkwqzkc1tj,0.381
0.00719,https://api.spotify.com/v1/audio-analysis/6lFbdi743kgerMZDjSqbuA,0.732,177073,0.734,6lFbdi743kgerMZDjSqbuA,1.49e-05,0,0.34,-6.423,1,0.107,123.033,4,https://api.spotify.com/v1/tracks/6lFbdi743kgerMZDjSqbuA,audio_features,spotify:track:6lFbdi743kgerMZDjSqbuA,0.643
0.505,https://api.spotify.com/v1/audio-analysis/7hCr1IIEbIZGG3fR7Gaptc,0.705,206120,0.595,7hCr1IIEbIZGG3fR7Gaptc,0.0,6,0.0813,-7.489,0,0.313,140.06,4,https://api.spotify.com/v1/tracks/7hCr1IIEbIZGG3fR7Gaptc,audio_features,spotify:track:7hCr1IIEbIZGG3fR7Gaptc,0.326
0.41,https://api.spotify.com/v1/audio-analysis/5UV4u1vdRO9zvsqe1rjNBO,0.368,228390,0.419,5UV4u1vdRO9zvsqe1rjNBO,2.31e-06,9,0.196,-8.348,1,0.0651,172.079,3,https://api.spotify.com/v1/tracks/5UV4u1vdRO9zvsqe1rjNBO,audio_features,spotify:track:5UV4u1vdRO9zvsqe1rjNBO,0.328
0.063,https://api.spotify.com/v1/audio-analysis/45w70aQhNwke1yrQZO0ffm,0.752,194989,0.679,45w70aQhNwke1yrQZO0ffm,0.0,3,0.0727,-6.464,1,0.0304,106.99,4,https://api.spotify.com/v1/tracks/45w70aQhNwke1yrQZO0ffm,audio_features,spotify:track:45w70aQhNwke1yrQZO0ffm,0.669
0.0241,https://api.spotify.com/v1/audio-analysis/1wnqgK5MLxb91bV9obkRPX,0.696,214546,0.507,1wnqgK5MLxb91bV9obkRPX,0.0,2,0.0387,-4.632,1,0.288,95.834,4,https://api.spotify.com/v1/tracks/1wnqgK5MLxb91bV9obkRPX,audio_features,spotify:track:1wnqgK5MLxb91bV9obkRPX,0.528
0.107,https://api.spotify.com/v1/audio-analysis/5YeHLHDdQ4nKHk81XFWhCU,0.847,227387,0.603,5YeHLHDdQ4nKHk81XFWhCU,7.4e-06,0,0.106,-4.607,0,0.0397,114.045,4,https://api.spotify.com/v1/tracks/5YeHLHDdQ4nKHk81XFWhCU,audio_features,spotify:track:5YeHLHDdQ4nKHk81XFWhCU,0.735
0.535,https://api.spotify.com/v1/audio-analysis/1wjzFQodRWrPcQ0AnYnvQ9,0.752,197437,0.505,1wjzFQodRWrPcQ0AnYnvQ9,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,https://api.spotify.com/v1/tracks/1wjzFQodRWrPcQ0AnYnvQ9,audio_features,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,0.419
0.0611,https://api.spotify.com/v1/audio-analysis/6ThLMfCXaWHtv0UEvnM8Do,0.482,171340,0.523,6ThLMfCXaWHtv0UEvnM8Do,7.17e-06,5,0.266,-6.843,0,0.0264,145.068,4,https://api.spotify.com/v1/tracks/6ThLMfCXaWHtv0UEvnM8Do,audio_features,spotify:track:6ThLMfCXaWHtv0UEvnM8Do,0.326
0.0712,https://api.spotify.com/v1/audio-analysis/17o7MI50D0SjBvlYsaHDqi,0.671,247507,0.763,17o7MI50D0SjBvlYsaHDqi,0.000655,2,0.171,-6.078,1,0.0434,120.013,4,https://api.spotify.com/v1/tracks/17o7MI50D0SjBvlYsaHDqi,audio_features,spotify:track:17o7MI50D0SjBvlYsaHDqi,0.304
0.0384,https://api.spotify.com/v1/audio-analysis/5dASpsaEPDq5ZC9vv5Sn9s,0.724,200614,0.838,5dASpsaEPDq5ZC9vv5Sn9s,0.0,8,0.0724,-4.302,1,0.102,113.048,4,https://api.spotify.com/v1/tracks/5dASpsaEPDq5ZC9vv5Sn9s,audio_features,spotify:track:5dASpsaEPDq5ZC9vv5Sn9s,0.444
0.0441,https://api.spotify.com/v1/audio-analysis/4eoCm1tAMt8Mu0f2UW9TdW,0.768,145206,0.697,4eoCm1tAMt8Mu0f2UW9TdW,0.000154,9,0.0711,-5.407,0,0.0429,123.971,4,https://api.spotify.com/v1/tracks/4eoCm1tAMt8Mu0f2UW9TdW,audio_features,spotify:track:4eoCm1tAMt8Mu0f2UW9TdW,0.504
0.0431,https://api.spotify.com/v1/audio-analysis/1YEw6iUZurigCZgtg91VKu,0.78,252093,0.79,1YEw6iUZurigCZgtg91VKu,0.00698,0,0.164,-4.22,0,0.0682,116.006,4,https://api.spotify.com/v1/tracks/1YEw6iUZurigCZgtg91VKu,audio_features,spotify:track:1YEw6iUZurigCZgtg91VKu,0.49
0.373,https://api.spotify.com/v1/audio-analysis/2x6osQWSOA7O1623IPQ0Wc,0.679,178667,0.822,2x6osQWSOA7O1623IPQ0Wc,0.0,9,0.134,-5.168,1,0.245,90.011,4,https://api.spotify.com/v1/tracks/2x6osQWSOA7O1623IPQ0Wc,audio_features,spotify:track:2x6osQWSOA7O1623IPQ0Wc,0.362
0.24,https://api.spotify.com/v1/audio-analysis/6TPIQmUl7e9o9NQni6cvVz,0.785,229696,0.716,6TPIQmUl7e9o9NQni6cvVz,0.0,1,0.125,-5.138,0,0.134,114.962,4,https://api.spotify.com/v1/tracks/6TPIQmUl7e9o9NQni6cvVz,audio_features,spotify:track:6TPIQmUl7e9o9NQni6cvVz,0.343
0.454,https://api.spotify.com/v1/audio-analysis/4Vpjh5VlV7rnPZGqVJUxrV,0.805,203480,0.713,4Vpjh5VlV7rnPZGqVJUxrV,3.31e-05,2,0.145,-3.476,1,0.0908,119.024,4,https://api.spotify.com/v1/tracks/4Vpjh5VlV7rnPZGqVJUxrV,audio_features,spotify:track:4Vpjh5VlV7rnPZGqVJUxrV,0.256
0.432,https://api.spotify.com/v1/audio-analysis/2ZKOM0Rjap2QhAugw63uGS,0.725,197705,0.712,2ZKOM0Rjap2QhAugw63uGS,0.0438,5,0.172,-9.05,0,0.037,121.981,4,https://api.spotify.com/v1/tracks/2ZKOM0Rjap2QhAugw63uGS,audio_features,spotify:track:2ZKOM0Rjap2QhAugw63uGS,0.306
0.0179,https://api.spotify.com/v1/audio-analysis/1y2zwV3npol6xxJHxnEdjE,0.728,174706,0.474,1y2zwV3npol6xxJHxnEdjE,1.17e-05,5,0.12,-6.55,0,0.0418,135.974,4,https://api.spotify.com/v1/tracks/1y2zwV3npol6xxJHxnEdjE,audio_features,spotify:track:1y2zwV3npol6xxJHxnEdjE,0.573
0.299,https://api.spotify.com/v1/audio-analysis/3ZMsVbuvuUMQ6kzglsU2UW,0.577,186410,0.701,3ZMsVbuvuUMQ6kzglsU2UW,0.0,6,0.124,-4.142,1,0.276,170.028,4,https://api.spotify.com/v1/tracks/3ZMsVbuvuUMQ6kzglsU2UW,audio_features,spotify:track:3ZMsVbuvuUMQ6kzglsU2UW,0.694
0.495,https://api.spotify.com/v1/audio-analysis/1PkamXv2nRdDqtxzIKY7DT,0.785,209280,0.517,1PkamXv2nRdDqtxzIKY7DT,1.77e-06,1,0.122,-8.219,0,0.231,96.012,4,https://api.spotify.com/v1/tracks/1PkamXv2nRdDqtxzIKY7DT,audio_features,spotify:track:1PkamXv2nRdDqtxzIKY7DT,0.42
0.0321,https://api.spotify.com/v1/audio-analysis/4pMk3pOh6dGiZYrLql4Fu1,0.78,177467,0.666,4pMk3pOh6dGiZYrLql4Fu1,0.0382,5,0.0905,-5.328,0,0.0355,121.006,4,https://api.spotify.com/v1/tracks/4pMk3pOh6dGiZYrLql4Fu1,audio_features,spotify:track:4pMk3pOh6dGiZYrLql4Fu1,0.3
0.0863,https://api.spotify.com/v1/audio-analysis/5URgBA9jDxEu3YShbGfnSj,0.739,237505,0.77,5URgBA9jDxEu3YShbGfnSj,0.227,3,0.337,-6.076,1,0.0468,124.022,4,https://api.spotify.com/v1/tracks/5URgBA9jDxEu3YShbGfnSj,audio_features,spotify:track:5URgBA9jDxEu3YShbGfnSj,0.343
0.0357,https://api.spotify.com/v1/audio-analysis/2uDxSfJSJbOFEdiKInKKB1,0.692,188424,0.808,2uDxSfJSJbOFEdiKInKKB1,0.00338,7,0.14,-5.258,0,0.0365,125.022,4,https://api.spotify.com/v1/tracks/2uDxSfJSJbOFEdiKInKKB1,audio_features,spotify:track:2uDxSfJSJbOFEdiKInKKB1,0.283
0.251,https://api.spotify.com/v1/audio-analysis/5n7CLdWStNPCTKtMueIu6v,0.791,200273,0.733,5n7CLdWStNPCTKtMueIu6v,1.71e-06,8,0.132,-5.419,1,0.114,120.049,4,https://api.spotify.com/v1/tracks/5n7CLdWStNPCTKtMueIu6v,audio_features,spotify:track:5n7CLdWStNPCTKtMueIu6v,0.368
